time,FL_foot_torque,FR_foot_torque,RL_foot_torque,RR_foot_torque,FL_leg_torque,FR_leg_torque,RL_leg_torque,RR_leg_torque,FL_shoulder_torque,FR_shoulder_torque,RL_shoulder_torque,RR_shoulder_torque
1.8180000000000014,0.6175156366862211,0.6175223813825284,0.7696283682519578,0.7731167590758545,-0.07544072945134417,-0.07963269107032644,-0.05522613130789367,-0.05218472980327249,-0.384424966626142,0.3841344262761085,-0.5961900419002369,0.5947942776540384
1.8200000000000014,0.6177787945014614,0.6177896893119552,0.7693932647438864,0.7728776846141869,-0.07492877659073827,-0.07910873679988129,-0.05566910585299567,-0.05263876702434089,-0.38466448465663555,0.38437265842789975,-0.5964206911026539,0.5950261535072779
1.8220000000000014,0.6180411089662741,0.6180561411259831,0.7691591371051167,0.7726395886994588,-0.07441816704697146,-0.07858617082316144,-0.05611057791352536,-0.05309127318871276,-0.3849030854756059,0.3846099737317611,-0.5966507917450139,0.5952574808657385
1.8240000000000014,0.6183025832588669,0.6183217399007646,0.768925896597036,0.7724023826230493,-0.07390899399619144,-0.07806508615986019,-0.056550592466827254,-0.05354229344970918,-0.3851407734358795,0.38484637663601573,-0.5968803431522565,0.5954882590046855
1.8260000000000014,0.6185632205811658,0.6185864887402417,0.768693456235841,0.7721659794299747,-0.0734013485175602,-0.07754557373574755,-0.056989193691759255,-0.05399187216025325,-0.3853775529974363,0.38508187169373675,-0.5971093445418771,0.5957184870926401
1.8280000000000014,0.6188230241574502,0.6188503907748029,0.7684617308358028,0.7719302939621215,-0.0728953195469586,-0.07702772233634292,-0.057426424947376375,-0.05444005285148279,-0.38561342872329946,0.38531646355862464,-0.5973377950286768,0.5959481641961375
1.8300000000000014,0.6190819972329251,0.6191134491598547,0.7682306370500349,0.7716952428990709,-0.07239099383362557,-0.0765116185634298,-0.05786232875274777,-0.05488687821255667,-0.38584840527540104,0.385550156980864,-0.5975656936295095,0.5961772892844808
1.8320000000000014,0.6193401430723213,0.6193756670744577,0.7680000934088085,0.771460744796439,-0.07188845589963222,-0.07599734679440573,-0.05829694676794617,-0.05533239007158741,-0.3860824874104293,0.3857829568029652,-0.5977930392680224,0.5964058612344887
1.8340000000000014,0.6195974649585523,0.6196370477199267,0.7677700203554387,0.7712267201217777,-0.07138778800221246,-0.07548498914456303,-0.05873031977620613,-0.05577662937774974,-0.3863156799756623,0.38601486795559303,-0.5980198307793845,0.5966338788352308
1.8360000000000014,0.6198539661913074,0.6198975943185019,0.7675403402797301,0.7709930912880729,-0.07088907009890022,-0.074974625432084,-0.059162487667187236,-0.05621963618452952,-0.38654798790479017,0.38624589545338817,-0.5982460669149993,0.5968613407927473
1.8380000000000014,0.6201096500856877,0.6201573101119067,0.7673109775490268,0.7707597826847774,-0.07039237981549817,-0.07446633314593143,-0.05959348942142739,-0.05666144963412734,-0.3867794162137318,0.3864760443907842,-0.598471746347198,0.59708824573475
1.8400000000000014,0.6203645199708845,0.6204161983600329,0.7670818585368409,0.7705267207065205,-0.06989779241679628,-0.0739601874164677,-0.06002336309587264,-0.057102107942952784,-0.3870099699964485,0.3867053199378252,-0.5986968676739096,0.5973145922152968
1.8420000000000014,0.6206185791888146,0.6206742623395911,0.7668529116491243,0.7702938337793483,-0.06940538078005432,-0.07345626098883784,-0.06045214581057934,-0.05754164838831244,-0.3872396544207605,0.38693372733598624,-0.5989214294233025,0.5975403787194425
1.8440000000000014,0.6208718310928134,0.6209315053427531,0.766624067348161,0.7700610523847047,-0.06891521537123424,-0.0729546241990775,-0.06087987373649284,-0.05798010729614944,-0.38746847472416773,0.3871612718940027,-0.5991454300583956,0.5977656036678549
1.8460000000000014,0.621099399979002,0.621186560124606,0.766389289781106,0.769826562586168,-0.06843679183671725,-0.07245701604400523,-0.06131360095889704,-0.05841883399256531,-0.38769900392871154,0.3873863887599195,-0.599363784940897,0.5979950171747045
1.8480000000000014,0.6212986490062278,0.6214392698599127,0.7661469303006392,0.7695895440939573,-0.06797094299198392,-0.07196403672786289,-0.06175527559186733,-0.05885802482951874,-0.38793187562998227,0.38760830682749803,-0.5995754902429898,0.5982295569146084
1.8500000000000014,0.6214472934097586,0.6216884658542838,0.7658911713817211,0.76934812993143,-0.06752640196240023,-0.07147739555066934,-0.06221162662560076,-0.05929886746157109,-0.38816957876069136,0.3878253851943461,-0.5997758111028977,0.5984736342492931
1.8520000000000014,0.6215589897986007,0.6219349911995096,0.7656243824746483,0.769102708454021,-0.06709824830989675,-0.07099655689031792,-0.06267975373001633,-0.05974064362381171,-0.38841106986911317,0.3880379692977382,-0.5999671558097261,0.5987249791239792
1.8540000000000014,0.6216377930151538,0.6221792233700896,0.7653468928045051,0.7688531441562958,-0.06668541085565849,-0.0705215382475437,-0.06315909353904559,-0.060183108564718424,-0.3886562201502929,0.38824596889469354,-0.6001501176045135,0.5989830091569994
1.8560000000000014,0.6216874196004483,0.6224215606523273,0.7650590409172722,0.7685993268874363,-0.06628703066906638,-0.07005235339294202,-0.06364904169703323,-0.06062601850580762,-0.3889049129531001,0.3884493305687895,-0.6003252759099333,0.5992471499310729
1.8580000000000014,0.6217112802482774,0.6226624143114847,0.7647611733471997,0.7683411699545317,-0.06590241180580492,-0.06958901380787808,-0.06414896449495089,-0.0610691349280188,-0.3891570389626863,0.38864803382127183,-0.6004931953106075,0.5995168374650928
1.8600000000000014,0.6217107512579005,0.622870677850301,0.7644512746206225,0.768070768470718,-0.06553318540110098,-0.06914327203783088,-0.06465987528562778,-0.061521473994613274,-0.3894104222801473,0.38884560401479196,-0.6006605931227829,0.5997849281695065
1.8620000000000014,0.6216880158846436,0.6230338170594649,0.7641284422303336,0.767784376486194,-0.06517995451365266,-0.06872001655370497,-0.06518178539027986,-0.06198716090406009,-0.3896638127120165,0.3890437188769115,-0.6008307381646639,0.6000479542473284
1.8640000000000014,0.6216460522628893,0.6231574797857036,0.7637928962953211,0.7674823720125161,-0.06484227455342051,-0.0683173682441165,-0.0657137396282188,-0.06246548279072783,-0.38991689829531995,0.38924221756789,-0.6010035043885881,0.60030606974973
1.8660000000000014,0.6215876518463403,0.6232463783356366,0.7634449050711574,0.7671651305410947,-0.06451974597312571,-0.0679340382312148,-0.0662547946257277,-0.06295569292325709,-0.3901694378326058,0.38944101474363657,-0.6011787995085129,0.6005593786404296
1.8680000000000014,0.6215154384380241,0.6233048466986304,0.7630847627631567,0.7668330513608304,-0.06421200174723296,-0.06756899131758232,-0.06680401227074384,-0.06345701251351699,-0.3904212255475979,0.38964006300684334,-0.6013565192363807,0.60080798927746
1.8700000000000014,0.6214318748234575,0.6233368728028665,0.7627127862539353,0.7664865551485178,-0.06391869771902137,-0.06722138856875404,-0.06736046850853583,-0.06396864472876729,-0.39067208597385666,0.3898393448631803,-0.6015365495378994,0.601052014195258
1.8720000000000014,0.6213392687759836,0.6233461265782765,0.762329312152211,0.7661260815535726,-0.06363950520817596,-0.06689054127492255,-0.06792326060888243,-0.06448978627599544,-0.3909218697557205,0.3900388660851144,-0.6017187686112633,0.6012915697343914
1.8740000000000014,0.6212397785563795,0.6233359845443687,0.7619346941179685,0.7657520868054597,-0.06337410540638189,-0.06657587419061173,-0.06849151310979451,-0.06501963692854318,-0.391170450187939,0.39023865023509163,-0.6019030486261684,0.6015267755681669
1.8760000000000014,0.6211354180102902,0.6233095515098555,0.761529300427398,0.7653650413677262,-0.06312218517986778,-0.06627689632487943,-0.06906438261287562,-0.06555740730592419,-0.3914177203525898,0.390438734145537,-0.6020892572538166,0.6017577541648593
1.8780000000000014,0.6210280613510122,0.6232696798636965,0.7611135117477517,0.7649654276583924,-0.06288343397274332,-0.06599317786321279,-0.0696410615807963,-0.06610232516879933,-0.39166359073826246,0.3906391641902556,-0.6022772590133426,0.6019846302157554
1.8800000000000014,0.6209194477011266,0.6232189868506737,0.7606877190975432,0.7645537378527365,-0.0626575415660362,-0.06572433205706929,-0.07022078126653852,-0.06665364045020539,-0.39190798724812065,0.3908399932119703,-0.6024669164559453,0.6022075300522485
1.8820000000000014,0.6208111854543858,0.6231598701538701,0.7602523219721071,0.7641304717812929,-0.06244419649700106,-0.06547000112710677,-0.07080281388695653,-0.0672106292104111,-0.3921508495211694,0.39104127799522426,-0.6026580912047262,0.6024265810695846
1.8840000000000015,0.6207047565084451,0.6230945220487953,0.75980772661784,0.7636961349328004,-0.062243084983688135,-0.06522984539947174,-0.07138647413859545,-0.06777259667446245,-0.392392129505541,0.3912430771937626,-0.6028506448656225,0.6026419111703095
1.8860000000000015,0.6206015204099415,0.6230249423469587,0.759354344441558,0.7632512365694417,-0.06205389023254071,-0.06500353503734857,-0.07197112014149809,-0.06833887948803508,-0.3926317902344542,0.3914454496376795,-0.6030444398227431,0.6028536482368099
1.8880000000000015,0.6205027184450671,0.6229529503083455,0.7588925905433612,0.7627962879593646,-0.06187629203302336,-0.06479074384746042,-0.07255615388641345,-0.06890884730747615,-0.39286980476516253,0.3916484529587459,-0.6032393399297321,0.6030619196394137
1.8900000000000015,0.6204094777018341,0.6228801956707954,0.7584228823636288,0.7623318007295161,-0.06170996656475225,-0.06459114473812733,-0.07314102125194921,-0.06948190382338382,-0.3931061552490762,0.39185214248302874,-0.6034352111074249,0.6032668517841998
1.8920000000000015,0.6203228151239273,0.622808168918425,0.7579456384357925,0.7618582853402245,-0.06155458635956634,-0.06440440648488988,-0.07372521165071078,-0.07005748730331263,-0.3933408321076463,0.39205657034861074,-0.603631921856943,0.6034685697028339
1.8940000000000015,0.6202436415706885,0.6227382108902404,0.7574612772381109,0.7613762496814296,-0.06140982037453213,-0.06423019152506981,-0.07430825735685787,-0.07063507072730246,-0.39357383329379164,0.3922617848133142,-0.6038293436964393,0.6036671966853278
1.8960000000000015,0.6201727658932157,0.6226715218123502,0.7569702161382139,0.7608861977893753,-0.0612753341427279,-0.06406815455617476,-0.07488973256201703,-0.07121416158019755,-0.39380516362285456,0.39246782972312344,-0.6040273515289237,0.6038628539555255
1.8980000000000015,0.6201108990323689,0.6226091698230434,0.7564728704251849,0.7603886286813974,-0.06115078997716594,-0.06391794175688403,-0.07546925220137268,-0.07179430135612819,-0.3940348341604686,0.39267474411673514,-0.6042258239479272,0.6040556603882912
1.9000000000000015,0.6200586581412253,0.6225520990479723,0.7559696524243158,0.7598840353057597,-0.061035847209854666,-0.0637791904851781,-0.07604647058755276,-0.07237506482348977,-0.3942628616574488,0.3928825619455509,-0.6044246434871737,0.6042457322667697
1.9020000000000015,0.6200165707314085,0.6225011372727849,0.7554609706902831,0.7593729036027099,-0.06093016245315752,-0.06365152933747709,-0.07662107988605626,-0.07295605909250114,-0.39448926802401,0.393091311891613,-0.6046236968199218,0.6044331830776509
1.9040000000000015,0.6199850788405925,0.6224570032524355,0.7549472292746024,0.7588557116724175,-0.06083338987456699,-0.06353457847628619,-0.07719280846251664,-0.07353692252213051,-0.3947140798373613,0.39330101726861766,-0.6048228749131707,0.6046181233420806
1.9060000000000015,0.619964543216156,0.6224203136896094,0.7544288270637374,0.7583329290450074,-0.06074518147907426,-0.06342795015342517,-0.07776141912902901,-0.07411732349861921,-0.3949373278781146,0.3935116959933131,-0.605022073141514,0.6048006604796747
1.9080000000000015,0.6199552475083792,0.6223915899089505,0.7539061571841899,0.7578050160476053,-0.06066518739541493,-0.06333124937131984,-0.07832670731409408,-0.07469695911384733,-0.39515904669203983,0.39372336061640006,-0.6052211913650448,0.6049808987030023
1.9100000000000015,0.619957402465495,0.6223712642492174,0.7533796064712668,0.7572724232630641,-0.06059305616421895,-0.06324407463757709,-0.07888849917807406,-0.07527555376826456,-0.3953792741745539,0.3939360184035583,-0.6054201339753579,0.6051589389398773
1.9120000000000015,0.6199711501216285,0.6223596861915013,0.7528495549981464,0.7567355910748965,-0.06052843502712335,-0.063166018778265,-0.07944664969389947,-0.07585285772010408,-0.3955980511759981,0.3941496714584888,-0.6056188099133831,0.605334878780824
1.9140000000000015,0.6199965679680446,0.6223571282384412,0.7523163756620939,0.7561949492928512,-0.06047097021673764,-0.06309666978332729,-0.08000104071066261,-0.07642864559983309,-0.3958154211262672,0.39436431688092677,-0.6058171326624667,0.6055088124491561
1.9160000000000015,0.6200336730976943,0.6223637915566655,0.7517804338247203,0.7556509168535754,-0.06042030724782421,-0.06303561166416927,-0.08055157901569387,-0.07700271490652,-0.39603142967774,0.39457994695348736,-0.6060150202198454,0.6056808307912006
1.9180000000000015,0.6200824263125497,0.6223798113925127,0.7512420870031207,0.7551039015907648,-0.060376091210205374,-0.06298242530844789,-0.0810981944091651,-0.07757488450053884,-0.396246124365749,0.39479654935197406,-0.606212395049385,0.6058510212843221
1.9200000000000015,0.6201427361834746,0.6224052622692966,0.7507016846090266,0.7545543000694153,-0.06033796706421768,-0.06293668932130814,-0.08164083780342324,-0.0781449931052407,-0.3964595542860332,0.3950141073744477,-0.60640918401821,0.6060194680605353
1.9220000000000015,0.620214463052065,0.6224401629727936,0.7501595677328758,0.7540024974786768,-0.06030557993926777,-0.06289798084524278,-0.08217947935790448,-0.07871289782848834,-0.396671769788766,0.39523260018492146,-0.6066053183196153,0.6061862519436387
1.9240000000000015,0.6202974229643488,0.6224844813306305,0.7496160689699849,0.7534488675781894,-0.060278575436090165,-0.06286587635342755,-0.08271410665902579,-0.07927847271339417,-0.3968828221888474,0.3954520030680513,-0.6068007333844296,0.606351450497948
