time (s),target_x (mm),target_y (mm),target_z (mm),joint_hip (deg),joint_shoulder (deg),joint_knee (deg),servo_hip (deg),servo_shoulder (deg),servo_knee (deg)
0.8400000000000004,0.0,-48.094737408,219.66421329920007,18.40428911214835,89.50256471661059,144.77307026598325,108.40428911214835,90.49743528338941,174.77307026598325
0.8400000000000004,0.0,-40.0,227.75895070720003,18.378275182979365,90.0,143.24344963404127,108.37827518297937,90.0,143.24344963404127
0.8400000000000004,0.0,40.0,227.75895070720003,18.378275182979365,90.0,143.24344963404127,71.62172481702063,90.0,216.75655036595873
0.8400000000000004,0.0,40.0,227.75895070720003,18.378275182979365,90.0,143.24344963404127,71.62172481702063,90.0,216.75655036595873
0.8600000000000004,0.0,-48.623521792000005,222.25525678080004,15.896340906713439,89.64491099168231,149.56264430129605,105.89634090671343,90.35508900831769,179.56264430129605
0.8600000000000004,0.0,-40.0,230.8787785728001,15.84687543212701,90.0,148.306249135746,105.846875432127,90.0,148.306249135746
0.8600000000000004,0.0,40.0,230.8787785728001,15.84687543212701,90.0,148.306249135746,74.153124567873,90.0,211.693750864254
0.8600000000000004,0.0,40.0,230.8787785728001,15.84687543212701,90.0,148.306249135746,74.153124567873,90.0,211.693750864254
0.8800000000000004,0.0,-49.06748825600002,224.4306924544,13.448766227621844,89.76182655490129,154.2416117458359,103.44876622762185,90.23817344509871,184.2416117458359
0.8800000000000004,0.0,-40.0,233.4981807104,13.367026708967732,90.0,153.26594658206454,103.36702670896773,90.0,153.26594658206454
0.8800000000000004,0.0,40.0,233.4981807104,13.367026708967732,90.0,153.26594658206454,76.63297329103227,90.0,206.73405341793546
0.8800000000000004,0.0,40.0,233.4981807104,13.367026708967732,90.0,153.26594658206454,76.63297329103227,90.0,206.73405341793546
0.9000000000000005,0.0,-49.420800000000014,226.16192000000007,11.13409797211011,89.85322443830457,158.6700341198246,101.13409797211011,90.14677556169543,188.6700341198246
0.9000000000000005,0.0,-40.0,235.58272000000005,11.00975980375662,90.00000000000001,157.98048039248675,101.00975980375662,89.99999999999999,157.98048039248675
0.9000000000000005,0.0,40.0,235.58272000000005,11.00975980375662,90.00000000000001,157.98048039248675,78.99024019624338,90.00000000000001,202.01951960751325
0.9000000000000005,0.0,40.0,235.58272000000005,11.00975980375662,90.00000000000001,157.98048039248675,78.99024019624338,90.00000000000001,202.01951960751325
0.9200000000000005,0.0,-49.682412544,227.44382146560002,9.054280643066427,89.91998374556754,162.65152515645426,99.05428064306642,90.08001625443246,192.65152515645426
0.9200000000000005,0.0,-40.0,237.1262340095999,8.875483453355514,90.00000000000001,162.24903309328897,98.87548345335551,89.99999999999999,162.24903309328897
